station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,snowdepth,tmp_c,P_mm,meltrate,HP_fresh_snow,snowfall,cummulative_snowfall,delta_snow_depth,albedo,wind_speed_ms,U10,dwp_c,k,e_sat,Ea,sat_def,tmp_k,air_density,Pra,sublimation_rate,cumulative_sublimation
P60,2023-11-06T17:56:00Z,32,32,100,null,3,0.04,29.83,1009.9,null,null,null,null,null,null,null,null,28.69,499.0123722239828,0,1.016,0,119.17,8.52563564655534,934.2901500017604,8.525635646555315,0.84,1.5432098765432098,2.0119814336856185,0,0.63,6.112,6.112,0,273.15,1.2882355229765525,101007.59407665505,0,NA
P60,2023-11-06T18:56:00Z,33,31,92.25,0.00,0,0.05,29.83,1009.1,null,null,null,null,null,null,null,null,33.00,508.3974467022735,0.5555555555555556,1.27,0.2777777777777778,131.43117232310118,9.662852256068454,943.9530022578286,9.385074478290676,0.84,0,0,-0.5555555555555556,0.63,6.362854733030447,5.869733491220587,0.4931212418098596,273.7055555555555,1.2846023046290678,100927.58013937282,-0,NA
P60,2023-11-06T19:56:00Z,34,32,92.29,null,5,0,29.83,1009,null,null,null,null,null,null,null,null,28.77,507.8418911467179,1.1111111111111112,0,0.5555555555555556,146.62573677765175,0,943.9530022578286,-0.5555555555555429,0.8366169434747172,2.57201646090535,3.3533023894760317,0,0.63,6.622795147787128,6.112177641892742,0.5106175058943867,274.26111111111106,1.2818731129126097,100917.57839721254,-1.1677387753254174e-5,NA
P60,2023-11-06T20:56:00Z,34,31,88.63,260.00,5,0,29.83,1008.9,null,null,null,null,null,null,null,null,28.77,507.2863355911624,1.1111111111111112,0,0.5555555555555556,146.62573677765175,0,943.9530022578286,-0.5555555555555429,0.8332675489242969,2.57201646090535,3.3533023894760317,-0.5555555555555556,0.63,6.622795147787128,5.869783339483731,0.7530118083033974,274.26111111111106,1.281746068996563,100907.57665505227,-1.7220739138067474e-5,NA
P60,2023-11-06T22:56:00Z,32,30,92.22,null,NA,0.03,29.83,1008.9,null,null,null,null,null,null,null,null,null,513.6805623260789,0,0.7619999999999999,0,119.17,6.394226734916504,950.3472289927452,6.394226734916458,0.84,NA,NA,-1.1111111111111112,0.63,6.112,5.6364864,0.4755136000000002,273.15,1.28695991596301,100907.57665505227,NA,NA
P60,2023-11-06T23:56:00Z,32,30,92.22,null,NA,0.03,29.83,1008.7,null,null,null,null,null,null,null,null,null,520.0747890609954,0,0.7619999999999999,0,119.17,6.394226734916504,956.7414557276616,6.394226734916515,0.84,NA,NA,-1.1111111111111112,0.63,6.112,5.6364864,0.4755136000000002,273.15,1.2867047945603016,100887.57317073172,NA,NA
P60,2023-11-07T00:56:00Z,31,29,92.19,260.00,3,0.01,29.86,1010,null,null,null,null,null,null,null,null,27.55,522.3991805362388,-0.5555555555555556,0.254,0,109.27591273040682,2.3243914752434063,959.065847202905,2.324391475243374,0.84,1.5432098765432098,2.0119814336856185,-1.6666666666666667,0.63,5.869955240272812,5.411511736007506,0.4584435042653068,272.59444444444443,1.2909888058204424,101017.59581881535,3.164494245623931e-6,NA
P60,2023-11-07T01:56:00Z,30,28,92.15,null,4,0.03,29.86,1010.1,null,null,null,null,null,null,null,null,25.08,529.9219909373093,-1.1111111111111112,0.7619999999999999,0,101.29193205395168,7.522810401070557,966.5886576039755,7.522810401070501,0.84,2.05761316872428,2.682641911580825,-2.2222222222222223,0.63,5.6364517177338636,5.193990257891755,0.44246145984210816,272.0388888888889,1.2937533341269656,101027.59756097561,8.161099543137458e-6,NA
P60,2023-11-07T02:56:00Z,29,27,92.12,null,4,0,29.85,1010,null,null,null,null,null,null,null,null,23.92,529.9219909373093,-1.6666666666666667,0,0,94.8493016520642,0,966.5886576039755,0,0.8386069767248835,2.05761316872428,2.682641911580825,-2.7777777777777777,0.63,5.411227532591952,4.9848228030237065,0.4264047295682456,271.4833333333333,1.2962724893116344,101017.59581881532,1.1821547151949471e-5,NA
P60,2023-11-07T03:56:00Z,29,26,88.38,280.00,4,0,29.85,1010,null,null,null,null,null,null,null,null,23.92,529.9219909373093,-1.6666666666666667,0,0,94.8493016520642,0,966.5886576039755,0,0.8372278142629457,2.05761316872428,2.682641911580825,-3.3333333333333335,0.63,5.411227532591952,4.782442893304767,0.6287846392871854,271.4833333333333,1.2962724893116344,101017.59581881532,1.7432281460108267e-5,NA
P60,2023-11-07T04:56:00Z,29,26,88.38,280.00,5,0,29.87,1011.3,null,null,null,null,null,null,null,null,22.83,529.9219909373093,-1.6666666666666667,0,0,94.8493016520642,0,966.5886576039755,0,0.835862374696791,2.57201646090535,3.3533023894760317,-3.3333333333333335,0.63,5.411227532591952,4.782442893304767,0.6287846392871854,271.4833333333333,1.2979409588523327,101147.61846689896,2.1790351825135336e-5,NA
P60,2023-11-07T05:56:00Z,29,26,88.38,280.00,4,0,29.88,1011.5,null,null,null,null,null,null,null,null,23.92,529.9219909373093,-1.6666666666666667,0,0,94.8493016520642,0,966.5886576039755,0,0.8345105214813251,2.05761316872428,2.682641911580825,-3.3333333333333335,0.63,5.411227532591952,4.782442893304767,0.6287846392871854,271.4833333333333,1.2981976464739786,101167.62195121952,1.7432281460108264e-5,NA
P60,2023-11-07T06:56:00Z,28,26,92.08,null,3,0,29.89,1011.9,null,null,null,null,null,null,null,null,24.12,529.9219909373093,-2.2222222222222223,0,0,89.65045559050863,0,966.5886576039755,0,0.8331721194300997,1.5432098765432098,2.0119814336856185,-3.3333333333333335,0.63,5.19402748706345,4.782660510088025,0.4113669769754251,270.92777777777775,1.3013741156572651,101207.62891986062,1.14280299263306e-5,NA
P60,2023-11-07T07:56:00Z,28,25,88.33,null,3,0,29.9,1012.4,null,null,null,null,null,null,null,null,24.12,529.9219909373093,-2.2222222222222223,0,0,89.65045559050863,0,966.5886576039755,0,0.8318470347017946,1.5432098765432098,2.0119814336856185,-3.8888888888888893,0.63,5.19402748706345,4.5878844793231455,0.6061430077403047,270.92777777777775,1.302017150599284,101257.63763066205,1.683902894447956e-5,NA
P60,2023-11-07T09:56:00Z,29,25,84.79,260.00,7,0,29.91,1012.8,null,null,null,null,null,null,null,null,21.12,529.9219909373093,-1.6666666666666667,0,0,94.8493016520642,0,966.5886576039755,0,0.8305351347868325,3.60082304526749,4.694623345266444,-3.8888888888888893,0.63,5.411227532591952,4.588179824884716,0.8230477077072358,271.4833333333333,1.2998661160146767,101297.64459930314,3.993147605545881e-5,NA
P60,2023-11-07T10:56:00Z,30,25,81.4,null,6,0,29.9,1012.4,null,null,null,null,null,null,null,null,23.12,529.9219909373093,-1.1111111111111112,0,0,101.29193205395168,0,966.5886576039755,0,0.8292362884941287,3.0864197530864197,4.023962867371237,-3.8888888888888893,0.63,5.6364517177338636,4.588071698235365,1.0483800194984987,272.0388888888889,1.296699213414652,101257.63763066204,2.9005691369877087e-5,NA
P60,2023-11-07T11:56:00Z,32,24,72,null,6,0,29.89,1011.7,null,null,null,null,null,null,null,null,25.53,529.9219909373093,0,0,0,119.17,0,966.5886576039755,0,0.8279503659379716,3.0864197530864197,4.023962867371237,-4.444444444444445,0.63,6.112,4.40064,1.71136,273.15,1.290531615600929,101187.62543554007,0,NA
P60,2023-11-07T12:56:00Z,33,24,69.16,270.00,6,0,29.89,1011.6,null,null,null,null,null,null,null,null,26.73,529.6442131595314,0.5555555555555556,0,0.2777777777777778,131.43117232310118,0,966.5886576039755,-0.2777777777778283,0.8246872052748676,3.0864197530864197,4.023962867371237,-4.444444444444445,0.63,6.362854733030447,4.4005503333638565,1.96230439966659,273.7055555555555,1.287784849234729,101177.6236933798,-2.6980391541854073e-5,NA
P60,2023-11-07T13:56:00Z,32,23,69.04,null,4,0,29.9,1012.1,null,null,null,null,null,null,null,null,27.42,529.6442131595314,0,0,0,119.17,0,966.5886576039755,0,0.823446546853031,2.05761316872428,2.682641911580825,-5,0.63,6.112,4.2197248,1.8922752000000003,273.15,1.291041858406346,101227.6324041812,0,NA
P60,2023-11-07T14:56:00Z,33,23,66.32,null,6,0,29.9,1012.3,null,null,null,null,null,null,null,null,26.73,529.3664353817536,0.5555555555555556,0,0.2777777777777778,131.43117232310118,0,966.5886576039755,-0.2777777777778283,0.8202281999385859,3.0864197530864197,4.023962867371237,-5,0.63,6.362854733030447,4.219845258945792,2.1430094740846544,273.7055555555555,1.288675961724314,101247.63588850173,-2.946496715725179e-5,NA
P60,2023-11-07T15:56:00Z,31,22,68.92,null,3,0,29.92,1013.5,null,null,null,null,null,null,null,null,27.55,529.3664353817536,-0.5555555555555556,0,0,109.27591273040682,0,966.5886576039755,0,0.8190319093611587,1.5432098765432098,2.0119814336856185,-5.555555555555555,0.63,5.869955240272812,4.045573151596022,1.8243820886767903,272.59444444444443,1.2954625294049686,101367.6567944251,1.2593147394877305e-5,NA
P60,2023-11-07T16:56:00Z,29,21,71.67,null,3,0,29.95,1014.7,null,null,null,null,null,null,null,null,25.26,529.3664353817536,-1.6666666666666667,0,0,94.8493016520642,0,966.5886576039755,0,0.8178475220738611,1.5432098765432098,2.0119814336856185,-6.111111111111112,0.63,5.411227532591952,3.878226772608652,1.5330007599833002,271.4833333333333,1.3023046484203125,101487.67770034843,3.187542171459984e-5,NA
P60,2023-11-07T17:56:00Z,27,21,77.8,null,6,0,29.95,1015.2,null,null,null,null,null,null,null,null,19.51,529.3664353817536,-2.7777777777777777,0,0,85.45527463401083,0,966.5886576039755,0,0.8166749196369776,3.0864197530864197,4.023962867371237,-6.111111111111112,0.63,4.984602952723215,3.878021097218661,1.1065818555045537,270.3722222222222,1.3083009049124217,101537.68641114983,7.701174454517279e-5,NA
P60,2023-11-07T18:56:00Z,25,21,84.53,0.00,0,0,29.97,1016.4,null,null,null,null,null,null,null,null,25.00,529.3664353817536,-3.8888888888888897,0,0,79.33826329041156,0,966.5886576039755,0,0.8155139847892872,0,0,-6.111111111111112,0.63,4.588117966465501,3.878336117053288,0.709781849412213,269.26111111111106,1.3152524699984451,101657.70731707317,0,NA
P60,2023-11-07T19:56:00Z,25,22,88.18,0.00,0,0,29.98,1016.6,null,null,null,null,null,null,null,null,25.00,529.3664353817536,-3.8888888888888897,0,0,79.33826329041156,0,966.5886576039755,0,0.8143646014363376,0,0,-5.555555555555555,0.63,4.588117966465501,4.045802422829279,0.5423155436362217,269.26111111111106,1.3155112760728251,101677.71080139374,0,NA
P60,2023-11-07T20:56:00Z,25,22,88.18,0.00,0,0,29.98,1016.6,null,null,null,null,null,null,null,null,25.00,529.3664353817536,-3.8888888888888897,0,0,79.33826329041156,0,966.5886576039755,0,0.8132266546388359,0,0,-5.555555555555555,0.63,4.588117966465501,4.045802422829279,0.5423155436362217,269.26111111111106,1.3155112760728251,101677.71080139374,0,NA
P60,2023-11-07T21:56:00Z,24,22,91.94,0.00,0,0,30.01,1017.6,null,null,null,null,null,null,null,null,24.00,529.3664353817536,-4.444444444444445,0,0,77.13390634480132,0,966.5886576039755,0,0.812100030601154,0,0,-5.555555555555555,0.63,4.400591933963425,4.045904224085973,0.35468770987745213,268.7055555555555,1.3195278348348347,101777.7282229965,0,NA
P60,2023-11-07T22:56:00Z,22,20,91.87,0.00,0,0,30.02,1018.3,null,null,null,null,null,null,null,null,22.00,529.3664353817536,-5.555555555555555,0,0,73.91972402907676,0,966.5886576039755,0,0.8109846166599491,0,0,-6.666666666666667,0.63,4.045854444945811,3.7169264785717164,0.3289279663740947,267.59444444444443,1.3259182682434205,101847.74041811847,0,NA
P60,2023-11-07T23:56:00Z,22,20,91.87,280.00,4,0,30.02,1018.1,null,null,null,null,null,null,null,null,15.74,529.3664353817536,-5.555555555555555,0,0,73.91972402907676,0,966.5886576039755,0,0.8098803012728978,2.05761316872428,2.682641911580825,-6.666666666666667,0.63,4.045854444945811,3.7169264785717164,0.3289279663740947,267.59444444444443,1.3256578502392482,101827.73693379792,3.083883271219418e-5,NA
P60,2023-11-08T00:56:00Z,22,19,88.02,0.00,0,0,30.05,1018.6,null,null,null,null,null,null,null,null,22.00,529.3664353817536,-5.555555555555555,0,0,73.91972402907676,0,966.5886576039755,0,0.808786974007541,0,0,-7.222222222222222,0.63,4.045854444945811,3.5611610824413025,0.4846933625045087,267.59444444444443,1.326308895249679,101877.7456445993,0,NA
P60,2023-11-08T01:56:00Z,21,19,91.83,0.00,0,0,30.06,1019.3,null,null,null,null,null,null,null,null,21.00,529.3664353817536,-6.111111111111112,0,0,72.76144513859558,0,966.5886576039755,0,0.807704525530241,0,0,-7.222222222222222,0.63,3.878213370581757,3.5613633382052274,0.31685003237652953,267.0388888888889,1.3299815465187275,101947.75783972125,0,NA
P60,2023-11-08T02:56:00Z,21,19,91.83,0.00,0,0,30.08,1020.2,null,null,null,null,null,null,null,null,21.00,529.3664353817536,-6.111111111111112,0,0,72.76144513859558,0,966.5886576039755,0,0.806632847595248,0,0,-7.222222222222222,0.63,3.878213370581757,3.5613633382052274,0.31685003237652953,267.0388888888889,1.3311558655532285,102037.77351916376,0,NA
P60,2023-11-08T03:56:00Z,22,19,88.02,0.00,0,0,30.1,1020.8,null,null,null,null,null,null,null,null,22.00,529.3664353817536,-5.555555555555555,0,0,73.91972402907676,0,966.5886576039755,0,0.8055718330338756,0,0,-7.222222222222222,0.63,4.045854444945811,3.5611610824413025,0.4846933625045087,267.59444444444443,1.3291734932955748,102097.78397212546,0,NA
P60,2023-11-08T04:56:00Z,22,20,91.87,null,3,0,30.13,1022.2,null,null,null,null,null,null,null,null,17.26,529.3664353817536,-5.555555555555555,0,0,73.91972402907676,0,966.5886576039755,0,0.8045213757437835,1.5432098765432098,2.0119814336856185,-6.666666666666667,0.63,4.045854444945811,3.7169264785717164,0.3289279663740947,267.59444444444443,1.330996419324781,102237.80836236934,2.312912453414564e-5,NA
P60,2023-11-08T05:56:00Z,19,16,87.87,0.00,0,0.01,30.16,1024.6,null,null,null,null,null,null,null,null,19.00,532.9402481505562,-7.222222222222222,0.254,0,71.07255372113457,3.5738127688026076,970.1624703727782,3.5738127688025543,0.84,0,0,-8.88888888888889,0.63,3.5613553558857847,3.1293629512168395,0.4319924046689452,265.92777777777775,1.3424828624668426,102477.85017421603,0,NA
P60,2023-11-08T06:56:00Z,17,14,87.76,0.00,0,0,30.18,1025.9,null,null,null,null,null,null,null,null,17.00,532.9402481505562,-8.333333333333334,0,0,69.97281577713434,0,970.1624703727782,0,0.8386069767248835,0,0,-10,0.63,3.2677523256428955,2.8677794409842052,0.3999728846586903,264.81666666666666,1.349826090980042,102607.87282229967,0,NA
P60,2023-11-08T07:56:00Z,19,16,87.87,280.00,4,0,30.22,1026.8,null,null,null,null,null,null,null,null,12.24,532.9402481505562,-7.222222222222222,0,0,71.07255372113457,0,970.1624703727782,0,0.8372278142629457,2.05761316872428,2.682641911580825,-8.88888888888889,0.63,3.5613553558857847,3.1293629512168395,0.4319924046689452,265.92777777777775,1.345365413996637,102697.88850174217,5.298219940819441e-5,NA
P60,2023-11-08T08:56:00Z,25,19,77.62,0.00,0,0,30.23,1026.2,null,null,null,null,null,null,null,null,25.00,532.9402481505562,-3.8888888888888897,0,0,79.33826329041156,0,970.1624703727782,0,0.835862374696791,0,0,-7.222222222222222,0.63,4.588117966465501,3.5612971655705223,1.0268208008949786,269.26111111111106,1.3279339676430584,102637.8780487805,0,NA
P60,2023-11-08T09:56:00Z,27,17,65.56,270.00,5,0,30.25,1026.5,null,null,null,null,null,null,null,null,20.46,532.9402481505562,-2.7777777777777777,0,0,85.45527463401083,0,970.1624703727782,0,0.8345105214813251,2.57201646090535,3.3533023894760317,-8.333333333333334,0.63,4.984602952723215,3.26790569580534,1.716697256917875,270.3722222222222,1.3228633558831766,102667.88327526134,9.956022830839903e-5,NA
P60,2023-11-08T10:56:00Z,27,16,62.78,null,4,0,30.26,1027.2,null,null,null,null,null,null,null,null,21.58,532.9402481505562,-2.7777777777777777,0,0,85.45527463401083,0,970.1624703727782,0,0.8331721194300997,2.05761316872428,2.682641911580825,-8.88888888888889,0.63,4.984602952723215,3.1293337337196347,1.85526921900358,270.3722222222222,1.3237654546158784,102737.89547038329,8.607739135049038e-5,NA
P60,2023-11-08T11:56:00Z,29,18,63.05,null,4,0,30.25,1026.4,null,null,null,null,null,null,null,null,23.92,532.9402481505562,-1.6666666666666667,0,0,94.8493016520642,0,970.1624703727782,0,0.8318470347017946,2.05761316872428,2.682641911580825,-7.777777777777779,0.63,5.411227532591952,3.4117789592992254,1.9994485732927267,271.4833333333333,1.3173208742865958,102657.88153310106,5.543225472900172e-5,NA
P60,2023-11-08T12:56:00Z,32,17,53.46,null,NA,0,30.24,1025.9,null,null,null,null,null,null,null,null,null,532.9402481505562,0,0,0,119.17,0,970.1624703727782,0,0.8305351347868325,NA,NA,-8.333333333333334,0.63,6.112,3.2674752000000002,2.8445248,273.15,1.3086452351932325,102607.87282229967,NA,NA
P60,2023-11-08T13:56:00Z,28,17,62.91,280.00,5,0,30.24,1026.5,null,null,null,null,null,null,null,null,21.64,532.9402481505562,-2.2222222222222223,0,0,89.65045559050863,0,970.1624703727782,0,0.8292362884941287,2.57201646090535,3.3533023894760317,-8.333333333333334,0.63,5.19402748706345,3.2675626921116163,1.9264647949518339,270.92777777777775,1.3201507359642086,102667.88327526134,8.919731270361987e-5,NA
P60,2023-11-08T14:56:00Z,28,19,68.57,290.00,5,0,30.23,1026.4,null,null,null,null,null,null,null,null,21.64,532.9402481505562,-2.2222222222222223,0,0,89.65045559050863,0,970.1624703727782,0,0.8279503659379716,2.57201646090535,3.3533023894760317,-7.222222222222222,0.63,5.19402748706345,3.5615446478794075,1.6324828391840427,270.92777777777775,1.3200221289758052,102657.88153310108,7.558564406240962e-5,NA
P60,2023-11-08T15:56:00Z,29,18,63.05,null,5,0,30.25,1026.5,null,null,null,null,null,null,null,null,22.83,532.9402481505562,-1.6666666666666667,0,0,94.8493016520642,0,970.1624703727782,0,0.8266772385250339,2.57201646090535,3.3533023894760317,-7.777777777777779,0.63,5.411227532591952,3.4117789592992254,1.9994485732927267,271.4833333333333,1.3174492180974187,102667.88327526132,6.929031841125218e-5,NA
P60,2023-11-08T16:56:00Z,27,18,68.45,null,3,0,30.24,1026.7,null,null,null,null,null,null,null,null,22.97,532.9402481505562,-2.7777777777777777,0,0,85.45527463401083,0,970.1624703727782,0,0.8254167789415136,1.5432098765432098,2.0119814336856185,-7.777777777777779,0.63,4.984602952723215,3.4119607211390406,1.5726422315841742,270.3722222222222,1.3231210983782342,102687.88675958189,5.4723435594599105e-5,NA
P60,2023-11-08T17:56:00Z,25,19,77.62,0.00,0,0,30.25,1027.9,null,null,null,null,null,null,null,null,25.00,532.9402481505562,-3.8888888888888897,0,0,79.33826329041156,0,970.1624703727782,0,0.8241688611404017,0,0,-7.222222222222222,0.63,4.588117966465501,3.5612971655705223,1.0268208008949786,269.26111111111106,1.3301338192752872,102807.90766550523,0,NA
P60,2023-11-08T18:56:00Z,20,18,91.79,0.00,0,0,30.27,1029.8,null,null,null,null,null,null,null,null,20.00,532.9402481505562,-6.666666666666667,0,0,71.82677819786949,0,970.1624703727782,0,0.8229333603288782,0,0,-7.777777777777779,0.63,3.716780557362108,3.411632873602679,0.3051476837594289,266.4833333333333,1.3464831984881593,102997.94076655053,0,NA
P60,2023-11-08T19:56:00Z,18,15,87.81,300.00,3,0,30.27,1030,null,null,null,null,null,null,null,null,12.68,532.9402481505562,-7.777777777777779,0,0,70.46393632330069,0,970.1624703727782,0,0.8217101529558324,1.5432098765432098,2.0119814336856185,-9.444444444444445,0.63,3.411742566988039,2.995851148072197,0.4158914189158418,265.3722222222222,1.3523835102871964,103017.94425087109,4.128459431968835e-5,NA
P60,2023-11-08T20:56:00Z,15,13,91.61,300.00,3,0,30.28,1029.9,null,null,null,null,null,null,null,null,9.25,532.9402481505562,-9.444444444444445,0,0,69.25671080261088,0,970.1624703727782,0,0.8204991166995076,1.5432098765432098,2.0119814336856185,-10.555555555555555,0.63,2.9959060110587137,2.7445494967308877,0.251356514327826,263.7055555555555,1.3607986887497636,103007.94250871081,3.0489849070821168e-5,NA
P60,2023-11-08T21:56:00Z,14,11,87.59,0.00,0,0,30.28,1029.4,null,null,null,null,null,null,null,null,14.00,532.9402481505562,-10,0,0,68.9986516155818,0,970.1624703727782,0,0.8193001304552691,0,0,-11.666666666666668,0.63,2.8676958564508803,2.5118148006653263,0.35588105578555407,263.15,1.363009531400925,102957.93379790943,0,NA
P60,2023-11-08T22:56:00Z,13,9,83.7,300.00,3,0,30.29,1030.2,null,null,null,null,null,null,null,null,6.97,532.9402481505562,-10.555555555555555,0,0,68.79041213815636,0,970.1624703727782,0,0.8181130743234931,1.5432098765432098,2.0119814336856185,-12.777777777777779,0.63,2.7443998658655384,2.297062687729456,0.4473371781360824,262.59444444444443,1.3669546764105078,103037.94773519164,6.090298070363755e-5,NA
P60,2023-11-08T23:56:00Z,13,10,87.54,0.00,0,0,30.28,1029.6,null,null,null,null,null,null,null,null,13.00,532.9402481505562,-10.555555555555555,0,0,68.79041213815636,0,970.1624703727782,0,0.8169378295975774,0,0,-12.222222222222223,0.63,2.7443998658655384,2.4024476425786925,0.34195222328684594,262.59444444444443,1.3661585467212762,102977.93728222996,0,NA
P60,2023-11-09T00:56:00Z,14,11,87.59,0.00,0,0,30.28,1029,null,null,null,null,null,null,null,null,14.00,532.9402481505562,-10,0,0,68.9986516155818,0,970.1624703727782,0,0.8157742787520701,0,0,-11.666666666666668,0.63,2.8676958564508803,2.5118148006653263,0.35588105578555407,263.15,1.3624798987872078,102917.9268292683,0,NA
P60,2023-11-09T01:56:00Z,14,12,91.57,0.00,0,0,30.29,1029.7,null,null,null,null,null,null,null,null,14.00,532.9402481505562,-10,0,0,68.9986516155818,0,970.1624703727782,0,0.8146223054309168,0,0,-11.11111111111111,0.63,2.8676958564508803,2.625949095752071,0.2417467606988093,263.15,1.3634067558612126,102987.93902439026,0,NA
P60,2023-11-09T03:56:00Z,12,9,87.48,0.00,0,0,30.29,1029.8,null,null,null,null,null,null,null,null,12.00,532.9402481505562,-11.11111111111111,0,0,68.62237440829426,0,970.1624703727782,0,0.8134817944358256,0,0,-12.777777777777779,0.63,2.6258531605708244,2.297096344867357,0.32875681570346726,262.0388888888889,1.3693209146624024,102997.94076655053,0,NA
P60,2023-11-09T04:56:00Z,10,7,87.37,0.00,0,0,30.29,1030.5,null,null,null,null,null,null,null,null,10.00,532.9402481505562,-12.222222222222223,0,0,68.3773578737567,0,970.1624703727782,0,0.8123526317147464,0,0,-13.88888888888889,0.63,2.402371344738327,2.0989518438978765,0.30341950084045033,260.92777777777775,1.3760866570337884,103067.95296167249,0,NA
P60,2023-11-09T05:56:00Z,10,6,83.49,300.00,3,0,30.3,1031.3,null,null,null,null,null,null,null,null,3.54,532.9402481505562,-12.222222222222223,0,0,68.3773578737567,0,970.1624703727782,0,0.8112347043504661,1.5432098765432098,2.0119814336856185,-14.444444444444445,0.63,2.402371344738327,2.005739835722029,0.39663150901629773,260.92777777777775,1.3771549436185793,103147.96689895472,6.292526668166082e-5,NA
P60,2023-11-09T06:56:00Z,8,5,87.25,290.00,3,0,30.31,1033.4,null,null,null,null,null,null,null,null,1.25,532.9402481505562,-13.333333333333334,0,0,68.21781299292387,0,970.1624703727782,0,0.8101279005493167,1.5432098765432098,2.0119814336856185,-15,0.63,2.1960229388068595,1.9160300141089848,0.27999292469787473,259.81666666666666,1.3858606186842641,103358.00348432058,4.866612635435708e-5,NA
P60,2023-11-09T07:56:00Z,9,6,87.31,0.00,0,0,30.31,1033.2,null,null,null,null,null,null,null,null,9.00,532.9402481505562,-12.77777777777778,0,0,68.28906248416871,0,970.1624703727782,0,0.8090321096299959,0,0,-14.444444444444445,0.63,2.2971294178519623,2.0056236947265482,0.2915057231254141,260.3722222222222,1.3826359698721917,103338.00000000001,0,NA
P60,2023-11-09T08:56:00Z,20,17,87.92,0.00,0,0,30.32,1032,null,null,null,null,null,null,null,null,20.00,532.9402481505562,-6.666666666666667,0,0,71.82677819786949,0,970.1624703727782,0,0.8079472220124985,0,0,-8.333333333333334,0.63,3.716780557362108,3.2677934660327654,0.44898709132934256,266.4833333333333,1.3493597405707713,103217.97909407664,0,NA
P60,2023-11-09T09:56:00Z,25,19,77.62,null,3,0,30.31,1031,null,null,null,null,null,null,null,null,20.69,532.9402481505562,-3.8888888888888897,0,0,79.33826329041156,0,970.1624703727782,0,0.8068731292071586,1.5432098765432098,2.0119814336856185,-7.222222222222222,0.63,4.588117966465501,3.5612971655705223,1.0268208008949786,269.26111111111106,1.3341453134281749,103117.96167247387,5.022900226566331e-5,NA
P60,2023-11-09T10:56:00Z,26,17,68.32,null,3,0,30.3,1030.7,null,null,null,null,null,null,null,null,21.83,532.9402481505562,-3.3333333333333335,0,0,82.06999585303159,0,970.1624703727782,0,0.8058097238038007,1.5432098765432098,2.0119814336856185,-8.333333333333334,0.63,4.782711739521512,3.267548660441097,1.5151630790804154,269.81666666666666,1.3310108834169887,103087.95644599303,6.339826079529728e-5,NA
P60,2023-11-09T11:56:00Z,27,17,65.56,0.00,0,0,30.27,1029.7,null,null,null,null,null,null,null,null,27.00,532.9402481505562,-2.7777777777777777,0,0,85.45527463401083,0,970.1624703727782,0,0.8047568994609982,0,0,-8.333333333333334,0.63,4.984602952723215,3.26790569580534,1.716697256917875,270.3722222222222,1.3269872358040984,102987.93902439026,0,NA
P60,2023-11-09T12:56:00Z,28,16,60.25,null,5,0,30.26,1028.7,null,null,null,null,null,null,null,null,21.64,532.9402481505562,-2.2222222222222223,0,0,89.65045559050863,0,970.1624703727782,0,0.8037145508954395,2.57201646090535,3.3533023894760317,-8.88888888888889,0.63,5.19402748706345,3.129401560955729,2.064625926107721,270.92777777777775,1.3229800897090904,102887.92160278745,9.559431598729818e-5,NA
P60,2023-11-09T13:56:00Z,29,15,55.36,null,NA,0,30.23,1027.4,null,null,null,null,null,null,null,null,null,532.9402481505562,-1.6666666666666667,0,0,94.8493016520642,0,970.1624703727782,0,0.8026825738713995,NA,NA,-9.444444444444445,0.63,5.411227532591952,2.995655562042905,2.4155719705490473,271.4833333333333,1.3186043123948252,102757.89895470384,NA,NA
P60,2023-11-09T14:56:00Z,29,12,48.53,null,4,0,30.23,1027.8,null,null,null,null,null,null,null,null,23.92,532.9402481505562,-1.6666666666666667,0,0,94.8493016520642,0,970.1624703727782,0,0.8016608651903158,2.05761316872428,2.682641911580825,-11.11111111111111,0.63,5.411227532591952,2.6260687215668743,2.785158811025078,271.4833333333333,1.3191176876381168,102797.90592334495,7.721510557244162e-5,NA
P60,2023-11-09T15:56:00Z,27,13,55.06,null,4,0,30.22,1027.7,null,null,null,null,null,null,null,null,21.58,532.9402481505562,-2.7777777777777777,0,0,85.45527463401083,0,970.1624703727782,0,0.8006493226804686,2.05761316872428,2.682641911580825,-10.555555555555555,0.63,4.984602952723215,2.744522385769402,2.2400805669538126,270.3722222222222,1.3244098108535223,102787.90418118468,1.039311651609629e-4,NA
P60,2023-11-09T16:56:00Z,25,15,65.3,null,3,0,30.22,1028.4,null,null,null,null,null,null,null,null,20.69,532.9402481505562,-3.8888888888888897,0,0,79.33826329041156,0,970.1624703727782,0,0.7996478451867642,1.5432098765432098,2.0119814336856185,-9.444444444444445,0.63,4.588117966465501,2.996041032101972,1.5920769343635288,269.26111111111106,1.3307808344612369,102857.91637630662,7.787964158259688e-5,NA
